url	query	annotation
https://live.staticflickr.com/840/39750523720_9cb8968bc9_o.jpg	what they are doing	two speakers lying on the edge of the stage with a man seen near one of the exit from the hall standing in the door of the exit.
https://live.staticflickr.com/3899/14775604925_ca7cce9622_f.jpg	weather	Some of the people are wearing shorts while others wear long pants, which means it could be a cool summer night or late summer or early fall time with black sky overhead that might be from cloud cover or light pollution.
https://live.staticflickr.com/8239/8662362953_27b82e7fb3_f.jpg	weather	The sky is blue with just a few puffy clouds. The grass is brown and there are no leaves on the trees. It seems like very early spring.
https://live.staticflickr.com/65535/46938630464_92b87a492f_o.jpg	weather	This is a clear day. The sky is completely blue, and there are no clouds in the sky.
https://live.staticflickr.com/4867/31865439547_4de85bc70d_o.jpg	houses	There are houses lining the streets on both sides. There is a brick building on one corner and one made of grey rocks on the corner across. It looks like a very rustic area fill of charm on these old houses.
https://live.staticflickr.com/65535/52005147844_00a2179dc9_h.jpg	what they are doing	People here are either dining or waiting for service, going to a counter. Note tape on floors and people wearing masks, these people to SOME degree are social distancing, likely due to covid and masking up too.
https://live.staticflickr.com/7895/45762493125_7cf3a1d692_o.jpg	stores	There is a glass building with a giant brand name sign at the entrance. There is a large entrance and shoppers are all around.
https://live.staticflickr.com/4149/4950394945_bf12c41170_o.jpg	people	A crowd of people sit on the stairs of one of the old buildings to the side of the plaza.
https://live.staticflickr.com/2599/4079121641_c7caa5c88b_o.jpg	trees	There are a few trees around the court of the building. Some of them are very tall.
https://live.staticflickr.com/3246/2939270284_dd262f2735_k.jpg	arthitecture	The ceiling above the corridor is an arched ceiling constructed completely of glass.
https://live.staticflickr.com/4067/4613800703_c5776d1f14_o.jpg	people	There is a group of people standing in the large rocks having fun. They are next to the water.
https://live.staticflickr.com/3586/3402471100_93dd42217b_o.jpg	cars	a tree and just right after the fence there is a blue light rail to the right, a red car and a grey Mercedes to the left
https://live.staticflickr.com/895/41169902462_c1f5b2f9f4_f.jpg	art	There are some art pieces on one of the walls of the church that appear to be wood or leather.
https://live.staticflickr.com/2444/3732901981_e0d508345b_k.jpg	building	Across from the office setup, there is a series of doors that allow people to exit through the building.
https://live.staticflickr.com/7038/6847834252_37e562dbaf_f.jpg	building	The building has tall white walls  and tall ceilings. There are several beams running at top with a few bunches of white lights coming down.
https://live.staticflickr.com/4044/4419400595_5fddc20ec1_k.jpg	cars	There are a few cars parked in the middle of this building. They are parked separate from each one.
https://live.staticflickr.com/1709/24370553279_2f33af2e3b_o.jpg	small objects	A small sign in green tells people where to go if there is a fire, it points to the exit, though small, it could be important.
https://live.staticflickr.com/7890/46105769784_d99e9303c7_o.jpg	small objects	There are several banners hanging over the top of a large wall. One is purple with white writing and another white with a square red area.
https://live.staticflickr.com/65535/48451443517_c8da2ad210_f.jpg	sea	There is the sea out from the shorline. You cant see the open water because it is riddled with small moss covered rocks.
https://live.staticflickr.com/7442/9650189177_7b0e0717e7_k.jpg	arthitecture	A very large muti floor apartment buildings with numerous windows.
https://live.staticflickr.com/4773/40020242184_450e17335b_f.jpg	trees	There are a lot of trees in this area. The tree are very tall. The leaves on the trees are green and yellow.
https://live.staticflickr.com/8003/7515702320_b72bda6c20_b.jpg	arthitecture	The room consists of white brick walls and several stone columns leading up to a rectangular ceiling.
https://live.staticflickr.com/2331/2507582842_3136df2a82_3k.jpg	weather	The weather is warm and sunny. The is a engine cloud seen above. The round sun is shining from above.
https://live.staticflickr.com/2914/14789472323_ec37923cbe_o.jpg	furniture	Older style furniture made of old wooden chairs, tables and counters.
https://live.staticflickr.com/4077/4915238929_025cc17a93_b.jpg	landscape	This is a fenced flat area on a hillside. The landscape below is obscured by many young trees.  The view on the opposite side is blocked by a large, rusting, metal machine.
https://live.staticflickr.com/5005/5372426885_0bf2fef8f0_h.jpg	small objects	On this large courtyard area, there are benches to sit on and take in the beautiful view that looks out onto the city and tops of buildings in the sunset.
https://live.staticflickr.com/3791/9421033868_54961e4ded_o.jpg	weather	The weather is completely clear, not a cloud in sight, the sunset casts a pink glow into the air above the stone against the blue sky
https://live.staticflickr.com/3558/3551933131_f1e53cf096_k.jpg	small objects	small wooded bench hanging from the covered area facing the house
https://live.staticflickr.com/1639/25825945354_01b588c72b_o.jpg	cars	an old abandoned blue truck just right on a train track with an old abandoned building seen from a distance behind it
https://live.staticflickr.com/4342/36566414655_9a5af72541_f.jpg	building	This is  fortress wall enclosing a a large castle and smaller surrounding buildings. There are many cottage like buildings of random sizes below and beyond the fortess
https://live.staticflickr.com/7261/7882561232_90a590e52d_o.jpg	trees	There are many trees surrounding this white building. These trees are tall and wide. There are also small bushes of plants.
https://live.staticflickr.com/7423/10139100636_7a861f5770_o.jpg	people	There is a woman sitting next to a dog on the rock. She is taking a picture with her camera.
https://live.staticflickr.com/5731/23822076126_7641f7ec86_f.jpg	weather	The weather is bright and sunny, with blue skies surrounding the mountains and reflecting off of the water.
https://live.staticflickr.com/65535/50599228463_f6b3b9baa9_f.jpg	rivers	There is a rapid whitewater river cutting through the rocky canyon.
https://live.staticflickr.com/3137/5773260552_f0af321a20_b.jpg	building	There is a three level wide building by the playground. It has four sets of glass doors. It goes adjacent on two sides.
https://live.staticflickr.com/4151/4966722339_883c5f0f28_b.jpg	weather	The weather is sunny and radiant. The sun is shining from above. You can also see clouds in the sky.
https://live.staticflickr.com/7570/28977350951_a71ce06c79_h.jpg	art	on the features of the skatepark is plenty of colorful graffiti and street art. the name 'fudge' can be read on the skatepark fixture closest to the camera, painted in black, white, and silver.
https://live.staticflickr.com/2765/4056938820_91c47e999b_o.jpg	trees	There is a large branched tree to right in front of building with few leaves. Another on left inside a grass short area has more leaves and tropical plant in front.
https://live.staticflickr.com/8629/16538683720_079cf23b1a_o.jpg	building	There is a white and brown stone church at the top of the hill above a river.
https://live.staticflickr.com/1171/5136209162_96b87b0b9e_o.jpg	weather	The sea is calm, the sky looks blue though is seen through many layers of cirrus and cirrostratus clouds.
https://live.staticflickr.com/4096/4769206390_077d153ba6_o.jpg	cars	There are cars parked in front of the building. There are also cars parked on the side of the street.
https://live.staticflickr.com/3802/10175389903_87988c3eac_b.jpg	weather	There is already a puddle on the ground, and lowering clouds in the gray sky above make more rain seem likely.
https://live.staticflickr.com/3031/2694967139_9f79dd4607_o.jpg	small objects	There are two orange cones on right side facing the building.
https://live.staticflickr.com/4130/4963884807_8de863b830_o.jpg	activity	There is no activity going on in this mountainous area. No animals or people are present, just the mountains and clouds.
https://live.staticflickr.com/3042/2669274680_fa58f0e8b2_o.jpg	plants	A couple of aloe vera plants are growing well in small brown pots, their succulent green leaves are a healthy green color.
https://live.staticflickr.com/3257/3237224842_6b513dd6e3_6k.jpg	fashion	The crowd of people are wearing mostly jackets and hoodies. One of the band members is wearing a hat.
https://live.staticflickr.com/4100/4858631359_ca531cdd00_o.jpg	weather	This is a partly cloudy day. There is a good amount of blue sky showing through, but there is definitely a large amount of clouds as well.
https://live.staticflickr.com/497/32042338553_6419278b57_o.jpg	people	There are two women that are standing on the guard railing on the bridge. A couple more are further down bridge by castle.
https://live.staticflickr.com/4266/35877620586_c175227425_o.jpg	cars	There is a red pickup truck parked on the street outside of the houses along a visible road that is situated to the side of the photo.
https://live.staticflickr.com/3021/2482356089_856d3a07c1_k.jpg	trees	There are many trees surrounding this area. There are trees to the right and left of the white building.
https://live.staticflickr.com/7653/17104246532_2cb4e73ae3_3k.jpg	landscape	Numerous trees surround this outdoor area. There are large rocks located in and around the pool area. There are some large plants placed in between some of the rocks.
https://live.staticflickr.com/3077/2753196694_34111703f6_6k.jpg	furniture	A park bench with one board as it's back appears in a park like setting with a very dark colored wood constructing it.
https://live.staticflickr.com/65535/49554386831_a9d3b44a21_o.jpg	weather	Not far above the mountain peak, a thin layer of cirrus clouds blankets the sky, with patches of cold blue sky streaming in through the gaps.
https://live.staticflickr.com/65535/49246548877_0673910213_o.jpg	weather	It looks like a medium cloudy day with some clouds here and there, very orange setting like it is sunset.
https://live.staticflickr.com/4651/39833681631_11989830d4_f.jpg	building	These buildings have a traditional, old fashion look to them. The outside of these buildings are white.
https://live.staticflickr.com/1809/28528843377_1ef26883c3_o.jpg	small objects	There are many small objects in this room. Objects ranging from plates, masks and many others.
https://live.staticflickr.com/7161/6703322917_ea540d8e78_b.jpg	arthitecture	the architecture of the building looking very minute and big also , they have built it with great effort
https://live.staticflickr.com/4872/45954234741_3cf931f771_f.jpg	building	There are several very large buildings that are all around the image.  They appear to be apartment buildings but the closest one is possibly a hotel or government building.
https://live.staticflickr.com/339/32333870492_a727632dd3_f.jpg	what they are doing	People are sitting on the ski lift being brought to the mountain where they will ski down it.
https://live.staticflickr.com/8600/30108619082_09f39ecbd6_f.jpg	happenings	There are airplanes in the distant view, fences and crowds gathered behind the fences. There must be some sort of event happening probably having to do with planes.
https://live.staticflickr.com/7846/47152451312_868ffbda82_o.jpg	trees	On both sides os the patio area is grasses and tall slender pine trees and some palm trees.
https://live.staticflickr.com/4114/4890767369_3594ac642b_k.jpg	landscape	Trees of various sizes and species and low cut grass surround the tombstones in the small grave yard.
https://live.staticflickr.com/3385/3645184542_b4e49c7bc3_k.jpg	mountains	There are low rolling mountains on the outskirts of this open desert-like area. They have greenery on them and strech for ways along the horizon.
https://live.staticflickr.com/1457/24702083280_cb684fa9d2_o.jpg	corridor	The corridor is a wooden pathway that is just above the ground. It is made from wooden planks, and there are no railings on the sides.
https://live.staticflickr.com/1967/43326728460_66ff3f382e_o.jpg	weather	The weather is nice and warm. The big round sun is shining from above. The sky is mostly blue and clear.
https://live.staticflickr.com/3651/3614973504_c7104a73d7_o.jpg	weather	A few wispy cirrus clouds stretch thinly across the bright blue sky. No chance of rain today, and mostly sunny except for the few thin clouds above.
https://live.staticflickr.com/5713/25345804089_771b6306ab_f.jpg	landscape	The landscape has taller trees towards the back, and smaller plants towards the front. The smaller plants are all different shades of green, and there is one that's red.
https://live.staticflickr.com/3570/3541234723_dda2efef12_k.jpg	sea	The ocean stretches as far as the eye can see and has jagged rocks within view.
https://live.staticflickr.com/4147/4965182286_94bb371ec4_o.jpg	trees	There are trees on top of the mountain. You can see more tree down below.
https://live.staticflickr.com/5243/5247013091_91473b5349_o.jpg	rivers	The river can be seen from this angle. The river stretches far and wide. There are boats in the river.
https://live.staticflickr.com/1451/26105401271_3d54d4df2e_f.jpg	stores	This glass door leads into a store filled with many antique objects, the items are placed on shelves.
https://live.staticflickr.com/2199/2289830545_92a5c666d2_o.jpg	small objects	There is a musical instrument keyboard. it is mostly black and white, and has a bit of blue and green.
https://live.staticflickr.com/2655/4043753374_1de5e30dfc_k.jpg	furniture	A row of heavy wooden benches is seen along concrete walkway with their backs against the lawn area. Many persons sit upon the benches.
https://live.staticflickr.com/649/21607307560_3227d4ef41_o.jpg	people	People can be seen in the distance walking along the sandy shoreline that is exposed in only a small portion of the presented coastline featured.
https://live.staticflickr.com/7472/27828052341_56f3d2733d_o.jpg	mountains	This is on top of a snow covered mountain peak.
https://live.staticflickr.com/3309/4591480966_497cbd57d1_o.jpg	weather	The sky appears to be darkening with few clouds in the sky showing it is going into the evening..
https://live.staticflickr.com/4760/39633886965_8238695dbc_f.jpg	paintings	There are portraits of stone reliefs hanging on the walls of the building.
https://live.staticflickr.com/4797/38919053130_0aeeeb9bb4_f.jpg	small objects	There are a lot of brightly colored jars of candles. The main colors are white, blue, red, orange, and green. They are on shelves as well as on the floor or on other ledges.
https://live.staticflickr.com/3003/3023026236_6139c8335f_k.jpg	street	Passage ways here appear carless though it's possible streets are open to either bicycle traffic or open to vehicles at times, now they are utterly devoted to pedestrians.
https://live.staticflickr.com/4373/36117514463_3c68da6206_o.jpg	weather	The sky is filled with stars and clouds. You can see the sun setting in the distance.
https://live.staticflickr.com/65535/49910288216_b0cf7324bc_o.jpg	weather	The bright round sun is shining in the sky. There are also clouds in the sky. A big patch of cloud is forming on one side.
https://live.staticflickr.com/1380/1060925802_315a3b904a_b.jpg	weather	The weather is warm and there are a lot of big clouds out.
https://live.staticflickr.com/65535/51943577085_a5c093d80a_o.jpg	furniture	The only visible furniture are several chairs and tables probably used by the workers.
https://live.staticflickr.com/4640/39433405052_d49007076c_o.jpg	building	This is a low, cone-shaped unmanned beacon lighthouse at the end of a jetty.  It is painted green with sky-blue and white stripes on top.
https://live.staticflickr.com/2002/2281869947_8002619f18_o.jpg	small objects	There are two signs on a post next to the curb. The top one is triangular - it is white, with a red border, and black symbols. The second sign is underneath the first, and is round.
https://live.staticflickr.com/2076/2310661091_750b0eb88e_o.jpg	small objects	Small, plastic, triangular shaped buttons are on the radio in the center of the car.
https://live.staticflickr.com/1825/29167419268_0d7d4b47d4_o.jpg	weather	The sky is very dark as the sun is going down. There are no clouds, but the lights from the building is shining.
https://live.staticflickr.com/8259/8701139139_f0014fd49c_o.jpg	weather	The weather in this image is extremely cloudy and grry. It looks like it's about to rain.
https://live.staticflickr.com/3309/3491672369_1dc89f6425_h.jpg	people	two men standing in front of an office with desktop monitors behind them as well as a cabinet, with one of the man in jacket putting his right hand on his mouth, while the other man has a red monkey cartoon on his shirt
https://live.staticflickr.com/3115/2542525806_5558969004_k.jpg	weather	Though some of the clouds over head are somewhat dark, there is still a lot of blue sky and if it rains, it is unlikely to rain much.
https://live.staticflickr.com/3113/2909891563_c0c9fc01b3_o.jpg	weather	The weather appears to be nice and sunny. The sky looks bright from a far distance.
https://live.staticflickr.com/65535/48470531497_e0af059e25_o.jpg	what they are doing	People are lining up to go into the main entrance of the bulding.
https://live.staticflickr.com/1957/45504518364_0bebaf5ec8_o.jpg	trees	Trees can be seen lining along the landscape on both ends of the divided land masses that are situated on opposing sides of the river featured.
https://live.staticflickr.com/4334/36648358065_33632972fa_o.jpg	cars	There are a couple dozen cars parked in varying parking lots around this town. null are filled instead the cars arae spread out nicely thoughout the lots.
https://live.staticflickr.com/1182/5118992828_d93d6dfe98_o.jpg	trees	The trees are plentiful, full of vibrant green leaves, thick trunks and large branches that overshadow the field.
https://live.staticflickr.com/871/27180799808_ee1b310a09_f.jpg	trees	Many tropical Palm trees appear around the pool here, their fronds grow only from the very tops of the trees as is typical.
https://live.staticflickr.com/2621/4180610663_44fc08ab4f_o.jpg	location	This is very near to the city and also the shore. There are buildings around like a city while being right on the water side.
https://live.staticflickr.com/1654/26234002162_ea474ec24a_o.jpg	people	A person is sitting on the edge of the creek. They have a black jacket on and a strap coming from back.
https://live.staticflickr.com/8273/30215908325_2939ff50b6_o.jpg	sea	The photo features a close up capture of the vast ocean expanse that stretches beyond the limits of the coastline and boasts an glorious color and sparkle that reflects the sunlight.
https://live.staticflickr.com/8788/29355292632_701f49da11_o.jpg	weather	The radiant sun is shining from above. There are clouds moving in the sky. It looks sunny and warm.
https://live.staticflickr.com/7313/27349255866_df14bb0909_f.jpg	people	There is a group of people in front of the building. They appear to be standing and talking to each other.
https://live.staticflickr.com/65535/50727464432_015563cc97_o.jpg	furniture	There are several park benches placed around the circular clearing where the monument sits.
https://live.staticflickr.com/65535/49079286332_41b795f9e6_h.jpg	location	This is the inside of a carriage shed where the train cars are resting. The tracks are filled with the trains.
https://live.staticflickr.com/4692/24582535727_33bc822d96_o.jpg	interior	This is the interior of a large building or factory. There are large glass windows on one side and an open view on the other. It looks like a bottom level floor.
https://live.staticflickr.com/8185/8126932867_9f5ec7f84f_f.jpg	furniture	On the patio there is a square wood patio table with an umbrella in its center that is surrounded by four wood folding chairs with red seat cushions.
https://live.staticflickr.com/1538/25674604642_8505f511ab_o.jpg	landscape	The landscape is covered in streets and pavement and there are train tracks on the ground as well passing through the streets.
https://live.staticflickr.com/7149/13916061914_d2f8448dd5_k.jpg	lake	There is a small blue lake and break wall. It's surrounded by people walking and buildings.
https://live.staticflickr.com/3058/2703812557_be707af8e4_3k.jpg	art	it is looking like some art , because the rope is arrange in some manner with round order
https://live.staticflickr.com/1719/23987420536_4203aa7e5a_o.jpg	building	There are several tall buildings on both the left and right side of the street.
https://live.staticflickr.com/2312/2223420830_58e360a44d_k.jpg	trees	The trees are barren but give off a sense of winter, full of blue Christmas lights and standing around 20 feet tall.
https://live.staticflickr.com/2548/3811882166_c742742815_o.jpg	trees	The trees are directly behind the concert, full of green.
https://live.staticflickr.com/3101/2416449652_e7c88b6d77_k.jpg	trees	Small patches of trees throughout the landscape of the region on top of the small mountains.
https://live.staticflickr.com/2120/2148807697_b5d186bb2f_4k.jpg	stores	The store features a lot of small bins with items inside of them and colorful yellow, orange and green signage to mark the names and prices of the items.
https://live.staticflickr.com/5761/31290966392_3960fe1e65_f.jpg	garden	The garden like space arranged with some kind of trees and grass
https://live.staticflickr.com/65535/48915816243_71a56e3e6e_f.jpg	cars	There an old model t car parked along the curb. Another suv is driving along the main road.
https://live.staticflickr.com/3449/3955875684_6cde9917b3_o.jpg	weather	It is night time. The sky is dark and black. You can see a few stars from above. The moon is not visible.
https://live.staticflickr.com/2820/9246257050_a8f678a281_o.jpg	arthitecture	This is the bridge, it is a passage way for cars and sits right near the river.
https://live.staticflickr.com/2838/12157923285_11653fb1b6_h.jpg	people	Surprisingly for the space, there are hardly people in sight, the city is large, but the presence is small.
https://live.staticflickr.com/571/31812892165_fe487b02e6_f.jpg	weather	someone feeling the breeze on the narrow bridge on the water surface while the buildings is at the back
https://live.staticflickr.com/7841/40479848903_b74d948720_f.jpg	landscape	There are stair steps in this garden. The steps appear to be made out of stones and rocks.
https://live.staticflickr.com/1534/25610351931_403aa8a4a3_o.jpg	planes	the area looking like plane and there have the resting space for visitors , that is the bench
https://live.staticflickr.com/65535/50768161538_28a231d0c9_o.jpg	trees	Very small evergreen trees in pots are placed near the entry of the yellow building, these are meant to echo or appear as Christmas trees, though undecorated here.
https://live.staticflickr.com/3436/3762179879_68a64c8504_k.jpg	weather	The weather is warm, the sky blue, and a few puffy clouds float high above.
https://live.staticflickr.com/4098/4922486529_a7dcca057d_k.jpg	building	A house made of wood overlooks the farm land and is surrounded by bushes and landscaping.
https://live.staticflickr.com/65535/50114288697_79fc9dfab5_o.jpg	lake	The is a huge lake in front of  small picnic area. On the other side is a big city with many buildings.
https://live.staticflickr.com/4847/46901323472_966034e51c_f.jpg	monuments	There are a few momnument typed areas in this scene that gated off and made to be special. They are made of stone.
https://live.staticflickr.com/3537/3408092920_4fb4ed4ae3_k.jpg	location	This is on the outskirt of a city filled with many buildings. All of these city-like buildings are covered in windows.
https://live.staticflickr.com/65535/49211552413_1c95efaad8_h.jpg	building	The downtown city buildings are surrounding the park on all sides.
https://live.staticflickr.com/65535/51560884985_533559bcdf_f.jpg	mountains	The mountains are in two side of the area it is connected with bridge
https://live.staticflickr.com/1785/41319690070_cbe50911c1_f.jpg	location	a telecommunication tower is seen on the very far end after trees, bushes and a corn field
https://live.staticflickr.com/2416/2110623524_14ac5cb09a_4k.jpg	trees	The trees have different color leaves. Some have yellow, green and even red.
https://live.staticflickr.com/3350/3529543294_6d5e6cc4e5_k.jpg	weather	From the light-flooded room we can see a blue sky holding a few puffy clouds; the open doors and windows suggest it is warm.
https://live.staticflickr.com/4489/37880923416_77d5bec886_f.jpg	weather	It's a bright, sunny day, but the area is in shadows caused by a forest all around it. The trees are losing leaves in shades of yellow, which implies that it's a cooler autumn day.
https://live.staticflickr.com/817/40406275805_e3403df7ae_f.jpg	weather	This is a partially cloudy day. You can see the blue sky, but there is a large number of light wispy white clouds.
https://live.staticflickr.com/3257/2546341961_69fd4a5ab3_4k.jpg	trees	There are small trees of green scattered up on a hillside over looking the walkway towards the bridge. They are not tall trees and are growing on the side of the hill.
https://live.staticflickr.com/8141/29105441324_50c48cd600_f.jpg	cars	There is a dark silver four-door SUV parked in front of the building across from the parade grounds.
https://live.staticflickr.com/5056/5410716519_d304a442d2_o.jpg	interior	There is a higher floor which is well structured and painted in white.
https://live.staticflickr.com/5326/10126245116_fd8b3ec37d_o.jpg	weather	It's a bright, sunny day with plenty of warmth and a light blue clear sky overhead.
https://live.staticflickr.com/65535/50928893836_0bcdacb82d_o.jpg	trees	Pine trees are standing on the side of a snow-covered mountain.
https://live.staticflickr.com/8498/8326379095_ef1610d1d5_o.jpg	people	The city square area pictured is heavily covered with pedestrian foot traffic demonstrating people traveling in all directions, but most often entering and departing the visible buildings shown.
https://live.staticflickr.com/4040/4270489001_941b98dbdf_o.jpg	weather	The sky is clear, but it's slightly hazy, and appears to be cool.
https://live.staticflickr.com/816/40984414331_54667a27a5_f.jpg	stores	In the small town there are stores for flooring, electric and other areas of interest along the way.
https://live.staticflickr.com/8033/8031497374_67ff742599_o.jpg	happenings	The inside of the train car has a screen on the ceiling as it's playing a television show.
https://live.staticflickr.com/65535/48782365817_7a1ba29770_o.jpg	people	On far side are people sitting on wood bench. They are close to a wood receptacle with plants.
https://live.staticflickr.com/5027/30070490522_ecab4c4aa2_f.jpg	trees	4 vertically oriented evergreens grow on the upper floors of a building top, reaching toward the sky, their dark green color apparent.
https://live.staticflickr.com/2346/3530262538_059b6c9413_k.jpg	small objects	Bottles and jars of ketchup, hot sauce, salt and sugar can be found on each table.
https://live.staticflickr.com/7149/6731882799_8b7f4a9f1d_o.jpg	monuments	These are the monuments in the lot of the domed building. They have different symbols and text on them.
https://live.staticflickr.com/8826/28320026461_f2b15eadfa_f.jpg	trees	There are a few trees alongside the waters edge and a few further up in grass. They have mulch around the base of them.
https://live.staticflickr.com/3359/3512558265_f42938f4a6_k.jpg	trees	There are a lot trees from this view. These trees are covered with snow.
https://live.staticflickr.com/3239/2490885528_227dfa149f_o.jpg	interior	the interior of this structure feels very lonely yet alive. this is a place where people have come over the years to do graffiti. A lot of the graffiti on the interior is very nicely done.
https://live.staticflickr.com/4125/4968314108_48affd26ed_o.jpg	trees	Looking carefully in the distance you'll find the exact sea shore tree you'd expect here, palm trees with wide upper fronds.
https://live.staticflickr.com/65535/48723913373_caaf49c7ea_o.jpg	people	Different types of people are walking around the courtyard, most of them wearing casual clothes and going about their daily business.
https://live.staticflickr.com/8510/8581701744_97f42306e7_f.jpg	arthitecture	There are multiple floors that have white railings that go around the outer edge of room.
https://live.staticflickr.com/2881/32853614860_99102e67d7_o.jpg	landscape	A thick layer of mud and shallow water is covering the ground at the bottom of a canyon.
https://live.staticflickr.com/7289/8739699303_314322d858_h.jpg	arthitecture	This is a large, brightly lit, historic, ottoman-style building with many windows.  It has slanted roofs, one large onion-shaped dome, and several smaller domes.  There is an upside-down cross on top of the large dome.
https://live.staticflickr.com/2928/33942348385_e871c50fe3_o.jpg	trees	There are many trees along the beach. Majority of the trees are palm trees. They are tall and big.
https://live.staticflickr.com/7833/40140087123_afa4d72a18_f.jpg	weather	the sky is in bluish and it is mostly sunny day and its very hot
https://live.staticflickr.com/3053/2766605843_d2f5fe9984_k.jpg	weather	The sky is dark grey and cloudy and looks like it is about to rain. There is no clear sky jsut grey cloud cover all over.
https://live.staticflickr.com/65535/49135103507_3d55ee948d_o.jpg	trees	The treeline consists of evergreen trees and bare trees, they surround the water and mountains.
https://live.staticflickr.com/65535/51211834628_f6abb88af6_f.jpg	what they are doing	The people are patiently waiting for their food on the side of the counter and chatting with each other
https://live.staticflickr.com/5241/5297482877_072379aacb_k.jpg	houses	There are houses from this angle. These houses appear to be residential homes.
https://live.staticflickr.com/65535/49200959638_5906e97a01_o.jpg	trees	it is cold and the trees are baren and empty in between the mountain tops.
https://live.staticflickr.com/7090/7285100880_d5ec50e297_o.jpg	weather	It's a fine clear day for a boat ride, Clear blue skies make clear that there is no rain coming, bright sun is reflected off the glass here too.
https://live.staticflickr.com/586/32400155466_e868a6d291_o.jpg	building	there are trees to the right and lots of building reflecting lights with one of them carrying a banner with white and red colors
https://live.staticflickr.com/3010/3085596744_b4da7970a8_k.jpg	corridor	A single brown-carpeted corridor leads through the front door straight to the altar.
https://live.staticflickr.com/3343/3204327123_e36b4d7e56_o.jpg	furniture	On the middle of the room is a coffee table and a large television set at the end.
https://live.staticflickr.com/3578/3402076913_6dc1aa81b3_o.jpg	weather	People are wearing cool weather clothing with long pants and sleeves.A nearby tree is missing leaves. The sky is blue and clear with a few clouds. This suggests that it's winter or during a cold or cool weather season.
https://live.staticflickr.com/5542/29668746300_cfb7614e60_f.jpg	monuments	Here is a monument with a monkey, it sits in front of the Asian store and the red fans.
https://live.staticflickr.com/2046/2057021480_d4e8d95375_6k.jpg	building	The buildings in this area are tall. There are many levels to these buildings. Many of these buildings have see through doors.
https://live.staticflickr.com/3301/3220927430_a72555907a_k.jpg	weather	The sky looks gloomy and dim. The ground is wet. It appears that there was rain.
https://live.staticflickr.com/4069/4289417793_16b5e45079_o.jpg	landscape	The view is of a medium-sized city with dozens of skyscrapers that continue to a massive lake or river behind the buildings.
https://live.staticflickr.com/3480/4554057903_d13cbf76f6_b.jpg	happenings	There is a stage set up under large white tents at the top of a courtyard stairway as if there will be a large event or gathering soon.
https://live.staticflickr.com/1261/560135802_21a185f69a_b.jpg	arthitecture	There are four men standing under a metal strucrue of some sort that looks like it could be a satellite tower or solar panel of some kind.
https://live.staticflickr.com/3527/4029870135_c5747d258b_o.jpg	small objects	This piece of wood staked in the mountain is a terrain marker, so hikers know where they are.
https://live.staticflickr.com/2296/1568045217_6e5c153d40_3k.jpg	interior	The floor interior is covered by tiles which are brown in color.
https://live.staticflickr.com/5614/30530315314_8e6f45e970_f.jpg	arthitecture	There is a small stucco house with an arched entryway. There are two black lights flanking both sides.
https://live.staticflickr.com/7875/39735814883_b13da57256_o.jpg	traffic	the road and traffic also very calm and quiet area, the street contains some less amount of vehicles
https://live.staticflickr.com/2685/4124826668_e35c46bc2a_o.jpg	building	a building painted red with a long width with palm trees with a stunted growth in the front in series
https://live.staticflickr.com/4035/4305546746_3e8f96d5fa_4k.jpg	small objects	There are long cubbies with some assorted clothing to wear. Some are yellow jackets, purple and white scarf, and an owl costume.
https://live.staticflickr.com/960/28342428818_f185043888_f.jpg	furniture	There are candles, plants, and dark wooden chairs and pews inside the church.
https://live.staticflickr.com/5296/5528045100_9efb26e3cf_5k.jpg	arthitecture	Past the steps below is a patio area with round ornamental design concrete posts for railing.
https://live.staticflickr.com/4091/5194177345_091ac7d93a_o.jpg	location	A large lush green garden with various tall trees and other plants
https://live.staticflickr.com/2392/1933544816_cb0b444c0e_o.jpg	interior	The inside of this building looks big. The sides of the building is see through. There is a Christmas tree in the corner.
https://live.staticflickr.com/3353/3260346574_840a57d7a1_k.jpg	small objects	There is a red sign on the sidewalk outside of a restaurant.
https://live.staticflickr.com/1767/28113122847_0a3b48a926_o.jpg	trees	a tree close to a huge pile of garden grass next to a building just close to the street with a fence seen
https://live.staticflickr.com/4822/46012450431_1f6da49539_o.jpg	trees	Some sapling trees grow near the river here, they are sporting some red berries, and don't grow very tall yet.
https://live.staticflickr.com/7376/8714060855_8e701d2f68_b.jpg	sea	This is a lagoon where the water is an aqua color. It is fairly calm with the exception of some ripples.
https://live.staticflickr.com/8241/8662589946_276b35e211_o.jpg	weather	picture is taken during what looks to be a relatively cold sunrise. there are only a few clouds in the sky and the sun brightens the horizon in light yellow.
https://live.staticflickr.com/8166/7288229178_bc8bb85977_o.jpg	location	The location seems to be pretty high up the mountain, because everyone towers over what looks like a village over there.
https://live.staticflickr.com/3385/3652811831_69b40afa9d_k.jpg	cars	There are cars parked at a red light on the left side of the bus.
https://live.staticflickr.com/7735/27845019881_8b2a2b8db4_f.jpg	trees	There are large trees creating nice shady areas to stand in as the rider is here. There are trees of similar size all around this area.
https://live.staticflickr.com/3636/3476303851_4e3be1d0f5_o.jpg	people	Down the stairway, here is a person with a backpack, they are looking at the garden.
https://live.staticflickr.com/65535/48890061701_c1bb263230_f.jpg	location	A background of mountain peaks and glorious views at first sight.
